,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Kj,1112.576354174251,1120.5643885665913,1126.8397895932385,1137.39042824044,1152.1048487434605,1168.3953715641044,1176.1162394012756,1186.4399883813032,1198.3824430335574,1211.4669669497723,1225.2385450867148,1239.5427358032034,1254.3418487528236,1269.532402149205,1285.0454117321017,1300.8463980623715,1317.0154840844932,1333.0933447041716,1348.9724360354576,1364.7524425481083,1380.441021692791,1396.1269970960013,1411.7721056672333,1427.287250459138,1442.7615574413219,1458.0825130789979,1473.484777793112,1488.819377837268,1504.0976380653976,1519.3078473159785,1534.4498117332762,1549.5463786186426,1564.5743144551955,1579.533424907225,1594.4350365450086,1609.3135169895522
Kj,123.43563253548005,124.24966914777885,124.86165462765008,126.0280053130593,127.6866569024862,129.5317693560458,130.36345741155765,131.51109827150174,132.84202898984262,134.3161812412407,135.86347935194962,137.48199949275119,139.15915933532872,140.88273933022364,142.64459571077225,144.44066425456498,146.30539888655136,148.15967017705734,149.98231354415407,151.8018820448431,153.61090317914804,155.43693010137827,157.26711790698167,159.0737803492926,160.88466567375298,162.66910995865996,164.50742446029855,166.33861772334933,168.16401034091797,169.98218522094848,171.7930942648011,173.59943358504992,175.39841500258746,177.18999193785828,178.97549186867263,180.75899295295847
Kj,189.0184403410438,190.29322261999437,191.26333261731796,193.05102231318546,195.58069834433172,198.3913677508869,199.6746891310748,201.43119862545353,203.4669335791975,205.71552389507352,208.07732983529414,210.5434554788475,213.09792128097882,215.72230505057206,218.40432849593063,221.13786200223646,223.96568241926835,226.77762606712264,229.54488486861524,232.30435493653508,235.0478410400434,237.81063787259205,240.57643375197654,243.30976642131506,246.0461711726841,248.745767812532,251.510427489048,254.2640562329133,257.00864913986373,259.742079745442,262.4642824547251,265.17932095245897,267.8830051338368,270.57527106051356,273.25812170196906,275.93769677055997
Kj,186.14787803340693,187.42839354933568,188.41289842011565,190.17488904977668,192.65712773496267,195.412061811439,196.68451234781082,198.4135647170013,200.4163217901512,202.62298287450042,204.94219691345373,207.35992340795613,209.86332771671402,212.43451741464793,215.06156556709195,217.7385138234189,220.4984833497113,223.24283547399108,225.94648189873024,228.63956142541986,231.31694977691987,234.00704170546834,236.69679036320605,239.35769877160766,242.01828067108994,244.64589889037524,247.32082812096456,249.98437124030116,252.63845821320763,255.2810277470911,257.91201424573217,260.5353461364357,263.1469653910678,265.74680703082583,268.33680358391865,270.92288250117605
Kj,0.009359115226419298,0.009426140165433314,0.00947873007802018,0.009567473282527111,0.009691314456864298,0.009828441507603182,0.00989333130600611,0.00998018118125696,0.010080656552553502,0.010190778262684276,0.010306672278841978,0.01042707548965306,0.010551650944748045,0.010679526396693992,0.010810120377970609,0.010943142271919658,0.011079326872206498,0.011214743286581664,0.011348464838583882,0.011481371641663856,0.011613508274557448,0.011745663855040315,0.01187749589526513,0.012008212664724174,0.012138606005219633,0.012267686541307263,0.012397555059419661,0.012526853422517975,0.01265567676037513,0.012783926003539886,0.012911599185319091,0.01303888858893691,0.013165598026102801,0.0132917255444691,0.013417366319590318,0.013542809758462475
Lj,70.9655870928851,72.16112357719076,73.36759364107675,74.08079792407214,74.76827671962458,75.44610591240888,76.17672415066107,76.81349656847671,77.51811744003209,78.13790733016646,78.83130904372008,79.4436924472002,80.05311621164002,80.66023198904831,81.26547586924092,81.86907060019426,82.23752339238261,82.60679540322957,83.05511936848904,83.42663665904607,83.79892496268631,84.01641597900473,84.1570144420585,84.37620961827378,84.5185544316824,84.73952060833174,84.57369216162336,84.4089493923035,84.24520258579979,84.08249322645347,83.92079718272174,83.7599632308132,83.60009682815631,83.44117462119574,83.2831109999549,83.12569776734273
Lj,9.559109498029523,9.701906204017124,9.842615188597547,9.937592470143315,10.037039653702376,10.138114882898263,10.230103893057866,10.316468586953269,10.412928632686551,10.502203895396073,10.600569355109743,10.691062369388536,10.782016994778157,10.873313297874288,10.96487005934802,11.056643112600039,11.123252841173892,11.189580670871235,11.264069008318595,11.329782806430789,11.395247492115262,11.443352843728622,11.482541094621043,11.529978810125595,11.568462699501067,11.615256018159917,11.618166585514516,11.620479152264108,11.622211496437533,11.623364547611072,11.623947192956981,11.623981110586595,11.623459372451073,11.622389348311012,11.620783521006638,11.618662950334953
Lj,308.05930131570256,312.8122882556191,317.53218404506333,320.60232128908893,323.7483517017866,326.9226281468676,329.94156064755697,332.7197497535789,335.8151698819127,338.6432788871151,341.7716000994014,344.6212505211754,347.479397919342,350.34409039613047,353.2140175500084,356.0884984357151,358.10286760532586,360.1142044121998,362.4097770766052,364.4135048968255,366.41445244006997,367.8351341415324,368.96353478714656,370.37756149783127,371.4990553330004,372.9063848198551,372.86049684408994,372.8096140595731,372.7540087660104,372.6935913847399,372.6284497250476,372.55900465136125,372.48498913912357,372.4064796680042,372.3237102680825,372.2372193994796
Lj,36.492857406529545,37.30323817649845,38.15712543684149,38.535568032934194,38.81585243827747,39.059777062498256,39.50430498360821,39.8254280606128,40.17120165685316,40.4279111364233,40.731297338521436,40.96040509814832,41.17871626398857,41.38877536231004,41.592291302964874,41.79015750193316,41.79690328631805,41.80799838686524,41.88631579085337,41.90787211241485,41.93331775160728,41.84080852416841,41.69241968624859,41.60929621278373,41.47059727076665,41.39668950127743,41.031752579640596,40.6737499670317,40.32221575779591,39.97714108826183,39.63829989072581,39.305056454987096,38.97763481336003,38.65583508595067,38.339265058173154,38.02715633741339
Lj,81.9909527485863,83.25385281934658,84.50768562144985,85.32469449288556,86.16274635893456,87.00865727320014,87.8114475639198,88.5509344817489,89.37495840955597,90.12830925450379,90.96148053984102,91.72084369510465,92.48259338286054,93.24619277879472,94.01128233735402,94.77767711442308,95.31607347501043,95.85371885621129,96.4667519945981,97.0024380984214,97.5374332474297,97.91869921246338,98.22261480746064,98.60231013643099,98.9046152363298,99.28271744672577,99.27615940933478,99.26855668749103,99.25999372807279,99.2504500469464,99.23995631650519,99.22864217328792,99.2164342627184,99.20336002848804,99.18949475127395,99.17500827590952
Lj,8.13,8.275946530499192,8.42485165794039,8.507092951637103,8.582504142906926,8.655367851653065,8.742221344279484,8.814882314267845,8.894847292145704,8.963011413010964,9.040010810931816,9.106229051635019,9.171677048954368,9.236529701549765,9.300904285605874,9.36486140868877,9.398624818953536,9.432645278506431,9.476939615177129,9.511618435959132,9.546533500962813,9.56190675949219,9.567683328918676,9.583607781362144,9.58995308183794,9.606434527791215,9.574226981807541,9.542409833208954,9.51095686436741,9.479875162702076,9.4491554310944,9.418757164643548,9.388703840119577,9.358986976847708,9.329583107752763,9.300439490671337
Lj,89.2635594237491,90.44563399050395,91.58328931961749,92.46141141536575,93.4447293002639,94.4675693335735,95.27442803456958,96.08564301144514,96.99887579028396,97.87959428383525,98.83876991616138,99.74987940422083,100.6731707810255,101.60598866050093,102.5465570226371,103.49397146396936,104.26507398251343,105.03302052335525,105.85714157356196,106.61620001246354,107.37224930981529,108.00302061882628,108.56925006923446,109.19346220432686,109.75296330273196,110.37025055371434,110.67388286108365,110.97337543298451,111.2690420087785,111.56065106181349,111.84824175842203,112.13238023363556,112.41256475072333,112.6888273579609,112.96145743412238,113.23125159489209
Lj,42.19397717707249,42.344497717905085,42.41118225959569,42.80283799318898,43.41311925110897,44.10765876858682,44.34955667003652,44.74562304022454,45.21062657037462,45.752918145630694,46.315358891958184,46.92391301851649,47.56017018723394,48.21893818645181,48.89680215480202,49.59216066237487,50.36727774302376,51.14256602576309,51.891270316301885,52.659174417470474,53.42664442228161,54.24360106771769,55.08918184631049,55.912056858204274,56.765134737124974,57.59203202623346,58.56713611226592,59.55694016470935,60.56247861821794,61.583331701729605,62.61979750290215,63.67374756535862,64.74397127610796,65.8307735793553,66.9352912663147,68.06041986930803
Lj,119.97,121.90146783771492,123.8346789150739,125.0350587669772,126.23054365363473,127.42411087589795,128.6278689287523,129.7072332660319,130.90596525796855,131.98202851247316,133.17854872521778,134.25307990318439,135.32695311436606,136.40027912434246,137.4731295672186,138.54553552548595,139.25315097231788,139.9606504033683,140.7896558848353,141.49713221472808,142.2045179725939,142.66857744866476,143.01074877191505,143.47433028822985,143.81595025444764,144.2791092024716,144.1329367437036,143.98600622011978,143.83828324271187,143.6897718680134,143.54045774622045,143.3902831225697,143.2392747455575,143.0874185834508,142.93467688141936,142.7809598884313
Lj,183.60721072152393,186.79083000061033,190.01872263635696,191.86928868887819,193.614808428348,195.32085053530346,197.24258867844182,198.88722200577982,200.70272509746718,202.2779423489213,204.04755349893873,205.59239524749236,207.12504588122414,208.64814842535313,210.1634666975624,211.67189371738246,212.53789951086281,213.40689083820828,214.49246748361995,215.36999665753706,216.25032833276506,216.70964572807156,216.96002386273628,217.42504659079398,217.68113618727472,218.1521334568723,217.5695840724356,216.9897893218146,216.41231069994896,215.83726844464994,215.26450957597598,214.6933346958486,214.12415119295562,213.55681826853112,212.9909240793447,212.42550992421155
Lj,62.49774882570821,63.300912571457374,64.06277811788152,64.67580553679248,65.37592638924455,66.10761039190578,66.66252830391373,67.23148982872736,67.87338043004101,68.49892558685536,69.17780263623219,69.82685099191015,70.48471173694172,71.14901253938827,71.81814208591423,72.49119853366183,73.04386527709053,73.59036351555886,74.17199754986099,74.70530849121307,75.2330821717171,75.66771705876674,76.05014153691779,76.46921194821181,76.8349841563687,77.2388747371293,77.39661014686759,77.53912365768264,77.66657714218381,77.77885414542733,77.87598711379118,77.95820539305114,78.02530469230983,78.0773186029155,78.11434937519398,78.1365729693823
Lj,47.164545628565705,48.16993093581957,49.22292842022,49.70950177422782,50.087688824318036,50.42562276103914,50.98525167248005,51.4016568869642,51.85213837948328,52.19732789275536,52.60090605659545,52.91546131461539,53.217976324821834,53.51124617298258,53.79714635177317,54.07665204679265,54.12373334251165,54.1753135913976,54.30801220836166,54.370666166662375,54.43737263732835,54.35906797314244,54.211372771562715,54.14267438596993,54.00487300420141,53.94568549092511,53.52736750434062,53.11592596236638,52.710866530773586,52.312211521612134,51.91973580066749,51.532742846079415,51.151517726033056,50.7758605652756,50.40534773557065,50.039115802380444
Lj,82.5671624302244,84.23871157529435,85.97573273000373,86.8222040985101,87.5177391262275,88.15701091398617,89.10538284661534,89.83723904630845,90.63341245023102,91.26591840934722,91.99658128076778,92.58612151950034,93.15866421502696,93.71807449536543,94.26694234350688,94.8066057882953,94.9704311174091,95.13994578913423,95.43936394691582,95.62340340034369,95.81263564579397,95.76421206244694,95.6007379904233,95.56430491290234,95.41314459098406,95.38875857563717,94.7734346829304,94.16630560554776,93.56673166462714,92.97481379242657,92.39029301817351,91.81221801770731,91.24106261316618,90.67659331218685,90.1182435316455,89.56478963538615
Lj,146.98,149.2612577963732,151.52332374171726,152.98858247889325,154.48724676143266,155.997260724778,157.44086634927328,158.76616599994483,160.24235715236847,161.58867773503863,163.07829537808132,164.4324164620268,165.78898916189172,167.14698635801886,168.50568901163163,169.86466544742353,170.80226607376426,171.73503949029623,172.80441369941232,173.72820304947194,174.64785513441132,175.27741790547594,175.75717854255504,176.3743261569671,176.84077072717943,177.4463048127713,177.3138433538769,177.16858207148394,177.0106679943879,176.840245776901,176.65745844321646,176.4623656501981,176.25513837195743,176.03589953041526,175.80470234346726,175.56141464714335
Lj,224.12344355033295,227.93622405587104,231.78967926257098,234.04427209279038,236.20206161998715,238.32343681940586,240.64364367665263,242.65353714415699,244.87581227283545,246.82170828056937,249.00166200639816,250.91951941254032,252.82610878512023,254.72386337481294,256.61440744170096,258.4985632965025,259.62573939153447,260.7556116973782,262.1400254444217,263.27770206670357,264.41793855133807,265.06018181696976,265.4548674948391,266.1023603732427,266.5023330036081,267.1553831228829,266.5626580883919,265.9726107291119,265.3848784737419,264.79961296377775,264.2167116549126,263.6355672005832,263.05659061159173,262.47968577583106,261.90450624052335,261.3302040506104
Lj,125.0897759867306,127.28177583128121,129.50979784591664,130.77203031509572,131.95197728530292,133.1013321899495,134.41905389222782,135.5387304609863,136.77355660041655,137.83913908702417,139.0383264990461,140.08060557126527,141.1137107357715,142.13976191581085,143.1601821653581,144.1757117041439,144.74674780371328,145.32114991696156,146.04644978137566,146.62920771630098,147.21502701381104,147.51204316162293,147.66702910643212,147.97136125870736,148.133918788894,148.4455568424545,148.03795745426052,147.63576497725285,147.23864860392908,146.8466683265725,146.45969379451586,146.0772360305831,145.69954827830097,145.32651407282205,144.9578469404247,144.59293019308038
Lj,134.55387941726053,136.82110572490546,139.109908765493,140.4622474463791,141.76522496030756,143.04984284723375,144.43547461600866,145.64278134906564,146.97867815018083,148.15352825534404,149.4680387117823,150.62889783162404,151.78424477486644,152.93535013613442,154.0830666608017,155.2278375511059,155.92736155896435,156.6288815582353,157.48043852554727,158.18693419554037,158.8952475341508,159.31120482119564,159.58238259973257,160.0026689851349,160.27832491899827,160.70294076355555,160.39825830394474,160.09675564245876,159.79823520409906,159.50273477279592,159.21017735068418,158.92026928679098,158.63316471179775,158.34879464271128,158.06698718346732,157.78737033357933
